entity_id,ts,day_type,tod_slot,temperature,power_active_kw,power_active_kw_clean,case_id
Eagle_office_Norbert,2017-01-03 03:00:00,ngay_lam_viec,3,5.0,80.66609954833984,80.66609954833984,
Eagle_office_Norbert,2017-01-03 04:00:00,ngay_lam_viec,4,4.4,77.16960144042969,77.16960144042969,
Eagle_office_Norbert,2017-01-03 05:00:00,ngay_lam_viec,5,4.4,81.76129913330078,81.76129913330078,
Eagle_office_Norbert,2017-01-03 06:00:00,ngay_lam_viec,6,4.4,80.4198989868164,80.4198989868164,
Eagle_office_Norbert,2017-01-03 07:00:00,ngay_lam_viec,7,4.4,85.72149658203125,85.72149658203125,
Eagle_office_Norbert,2017-01-03 08:00:00,ngay_lam_viec,8,4.4,81.21549987792969,81.21549987792969,
Eagle_office_Norbert,2017-01-03 09:00:00,ngay_lam_viec,9,5.0,82.66510009765625,82.66510009765625,
Eagle_office_Norbert,2017-01-03 10:00:00,ngay_lam_viec,10,5.6,80.8490982055664,80.8490982055664,
Eagle_office_Norbert,2017-01-03 11:00:00,ngay_lam_viec,11,6.1,105.30619812011719,105.30619812011719,
Eagle_office_Norbert,2017-01-03 12:00:00,ngay_lam_viec,12,6.1,117.15290069580078,117.15290069580078,
Eagle_office_Norbert,2017-01-03 13:00:00,ngay_lam_viec,13,6.7,131.06640625,131.06640625,
Eagle_office_Norbert,2017-01-03 14:00:00,ngay_lam_viec,14,6.7,139.18820190429688,139.18820190429688,
Eagle_office_Norbert,2017-01-03 15:00:00,ngay_lam_viec,15,7.2,135.58200073242188,135.58200073242188,
Eagle_office_Norbert,2017-01-03 16:00:00,ngay_lam_viec,16,6.7,159.9481964111328,159.9481964111328,
Eagle_office_Norbert,2017-01-03 17:00:00,ngay_lam_viec,17,6.1,148.8719024658203,148.8719024658203,
Eagle_office_Norbert,2017-01-03 18:00:00,ngay_lam_viec,18,6.1,147.90159606933594,147.90159606933594,
Eagle_office_Norbert,2017-01-03 19:00:00,ngay_lam_viec,19,6.1,118.86640167236328,118.86640167236328,
Eagle_office_Norbert,2017-01-03 20:00:00,ngay_lam_viec,20,6.1,113.21910095214844,113.21910095214844,
Eagle_office_Norbert,2017-01-03 21:00:00,ngay_lam_viec,21,6.1,110.63839721679688,110.63839721679688,
Eagle_office_Norbert,2017-01-03 22:00:00,ngay_lam_viec,22,6.1,93.50679779052734,93.50679779052734,
Eagle_office_Norbert,2017-01-03 23:00:00,ngay_lam_viec,23,6.1,85.86530303955078,85.86530303955078,
Eagle_office_Norbert,2017-01-04 00:00:00,ngay_lam_viec,0,6.1,87.40280151367188,87.40280151367188,
Eagle_office_Norbert,2017-01-04 01:00:00,ngay_lam_viec,1,5.6,82.21479797363281,82.21479797363281,
Eagle_office_Norbert,2017-01-04 02:00:00,ngay_lam_viec,2,5.6,78.21479797363281,78.21479797363281,
Eagle_office_Norbert,2017-01-04 03:00:00,ngay_lam_viec,3,5.6,77.2833023071289,77.2833023071289,
Eagle_office_Norbert,2017-01-04 04:00:00,ngay_lam_viec,4,6.1,85.60389709472656,85.60389709472656,
Eagle_office_Norbert,2017-01-04 05:00:00,ngay_lam_viec,5,6.1,77.74739837646484,77.74739837646484,
Eagle_office_Norbert,2017-01-04 06:00:00,ngay_lam_viec,6,6.7,86.5011978149414,86.5011978149414,
Eagle_office_Norbert,2017-01-04 07:00:00,ngay_lam_viec,7,6.7,86.10430145263672,86.10430145263672,
Eagle_office_Norbert,2017-01-04 08:00:00,ngay_lam_viec,8,7.2,77.42739868164062,77.42739868164062,
Eagle_office_Norbert,2017-01-04 09:00:00,ngay_lam_viec,9,7.8,82.8197021484375,82.8197021484375,
Eagle_office_Norbert,2017-01-04 10:00:00,ngay_lam_viec,10,9.4,89.18350219726562,89.18350219726562,
Eagle_office_Norbert,2017-01-04 11:00:00,ngay_lam_viec,11,10.0,102.3749008178711,102.3749008178711,
Eagle_office_Norbert,2017-01-04 12:00:00,ngay_lam_viec,12,11.7,106.98899841308594,106.98899841308594,
Eagle_office_Norbert,2017-01-04 13:00:00,ngay_lam_viec,13,11.1,136.34820556640625,136.34820556640625,
Eagle_office_Norbert,2017-01-04 14:00:00,ngay_lam_viec,14,11.7,137.45860290527344,137.45860290527344,
Eagle_office_Norbert,2017-01-04 15:00:00,ngay_lam_viec,15,10.6,169.10960388183594,169.10960388183594,
Eagle_office_Norbert,2017-01-04 16:00:00,ngay_lam_viec,16,9.4,148.64889526367188,148.64889526367188,
Eagle_office_Norbert,2017-01-04 17:00:00,ngay_lam_viec,17,8.3,154.952392578125,154.952392578125,
Eagle_office_Norbert,2017-01-04 18:00:00,ngay_lam_viec,18,6.7,156.0811004638672,156.0811004638672,
Eagle_office_Norbert,2017-01-04 19:00:00,ngay_lam_viec,19,6.1,123.36289978027344,123.36289978027344,
Eagle_office_Norbert,2017-01-04 20:00:00,ngay_lam_viec,20,4.4,114.97380065917969,114.97380065917969,
Eagle_office_Norbert,2017-01-04 21:00:00,ngay_lam_viec,21,2.8,102.90760040283203,102.90760040283203,
Eagle_office_Norbert,2017-01-04 22:00:00,ngay_lam_viec,22,2.2,97.6676025390625,97.6676025390625,
Eagle_office_Norbert,2017-01-04 23:00:00,ngay_lam_viec,23,1.1,83.70179748535156,83.70179748535156,
Eagle_office_Norbert,2017-01-05 00:00:00,ngay_lam_viec,0,0.6,83.85299682617188,83.85299682617188,
Eagle_office_Norbert,2017-01-05 01:00:00,ngay_lam_viec,1,-0.6,81.79029846191406,81.79029846191406,
Eagle_office_Norbert,2017-01-05 02:00:00,ngay_lam_viec,2,-1.7,84.36150360107422,84.36150360107422,
Eagle_office_Norbert,2017-01-05 03:00:00,ngay_lam_viec,3,-2.2,78.51380157470703,78.51380157470703,
Eagle_office_Norbert,2017-01-05 04:00:00,ngay_lam_viec,4,-2.2,78.16790008544922,78.16790008544922,
Eagle_office_Norbert,2017-01-05 05:00:00,ngay_lam_viec,5,-3.3,80.2042007446289,80.2042007446289,
Eagle_office_Norbert,2017-01-05 06:00:00,ngay_lam_viec,6,-3.3,80.30470275878906,80.30470275878906,
Eagle_office_Norbert,2017-01-05 07:00:00,ngay_lam_viec,7,-3.3,78.82510375976562,78.82510375976562,
Eagle_office_Norbert,2017-01-05 08:00:00,ngay_lam_viec,8,-3.3,84.46489715576172,84.46489715576172,
Eagle_office_Norbert,2017-01-05 09:00:00,ngay_lam_viec,9,-2.8,83.12310028076172,83.12310028076172,
Eagle_office_Norbert,2017-01-05 10:00:00,ngay_lam_viec,10,-2.2,103.22109985351562,103.22109985351562,
Eagle_office_Norbert,2017-01-05 11:00:00,ngay_lam_viec,11,-1.7,103.38970184326172,103.38970184326172,
Eagle_office_Norbert,2017-01-05 12:00:00,ngay_lam_viec,12,-1.1,129.81520080566406,129.81520080566406,
Eagle_office_Norbert,2017-01-05 13:00:00,ngay_lam_viec,13,-0.6,149.06739807128906,149.06739807128906,
Eagle_office_Norbert,2017-01-05 14:00:00,ngay_lam_viec,14,-0.6,179.1071014404297,179.1071014404297,
Eagle_office_Norbert,2017-01-05 15:00:00,ngay_lam_viec,15,0.0,130.31069946289062,130.31069946289062,
Eagle_office_Norbert,2017-01-05 16:00:00,ngay_lam_viec,16,0.0,138.53309631347656,138.53309631347656,
Eagle_office_Norbert,2017-01-05 17:00:00,ngay_lam_viec,17,-0.6,158.90089416503906,158.90089416503906,
Eagle_office_Norbert,2017-01-05 18:00:00,ngay_lam_viec,18,-0.6,155.4929962158203,155.4929962158203,
Eagle_office_Norbert,2017-01-05 19:00:00,ngay_lam_viec,19,-0.6,153.79409790039062,153.79409790039062,
Eagle_office_Norbert,2017-01-05 20:00:00,ngay_lam_viec,20,-0.6,103.29570007324219,103.29570007324219,
Eagle_office_Norbert,2017-01-05 21:00:00,ngay_lam_viec,21,-0.6,101.33200073242188,101.33200073242188,
Eagle_office_Norbert,2017-01-05 22:00:00,ngay_lam_viec,22,-1.1,120.20700073242188,120.20700073242188,
Eagle_office_Norbert,2017-01-05 23:00:00,ngay_lam_viec,23,-1.7,89.45149993896484,89.45149993896484,
Eagle_office_Norbert,2017-01-06 00:00:00,ngay_lam_viec,0,-2.2,106.5728988647461,106.5728988647461,
Eagle_office_Norbert,2017-01-06 01:00:00,ngay_lam_viec,1,-1.7,84.85089874267578,84.85089874267578,
Eagle_office_Norbert,2017-01-06 02:00:00,ngay_lam_viec,2,-2.2,83.28880310058594,83.28880310058594,
Eagle_office_Norbert,2017-01-06 03:00:00,ngay_lam_viec,3,-2.2,80.0696029663086,80.0696029663086,
Eagle_office_Norbert,2017-01-06 04:00:00,ngay_lam_viec,4,-2.8,80.56549835205078,80.56549835205078,
Eagle_office_Norbert,2017-01-06 05:00:00,ngay_lam_viec,5,-2.8,84.83889770507812,84.83889770507812,
Eagle_office_Norbert,2017-01-06 06:00:00,ngay_lam_viec,6,-2.8,101.52989959716797,101.52989959716797,
Eagle_office_Norbert,2017-01-06 07:00:00,ngay_lam_viec,7,-2.8,81.6238021850586,81.6238021850586,
Eagle_office_Norbert,2017-01-06 08:00:00,ngay_lam_viec,8,-2.8,81.28610229492188,81.28610229492188,
Eagle_office_Norbert,2017-01-06 09:00:00,ngay_lam_viec,9,-2.8,83.54070281982422,83.54070281982422,
Eagle_office_Norbert,2017-01-06 10:00:00,ngay_lam_viec,10,-1.1,103.42420196533203,103.42420196533203,
Eagle_office_Norbert,2017-01-06 11:00:00,ngay_lam_viec,11,-1.7,110.30449676513672,110.30449676513672,
Eagle_office_Norbert,2017-01-06 12:00:00,ngay_lam_viec,12,-1.1,123.33110046386719,123.33110046386719,
Eagle_office_Norbert,2017-01-06 13:00:00,ngay_lam_viec,13,-1.1,136.92190551757812,136.92190551757812,
Eagle_office_Norbert,2017-01-06 14:00:00,ngay_lam_viec,14,-0.6,152.0771942138672,152.0771942138672,
Eagle_office_Norbert,2017-01-06 15:00:00,ngay_lam_viec,15,-1.1,159.2476043701172,159.2476043701172,
Eagle_office_Norbert,2017-01-06 16:00:00,ngay_lam_viec,16,-1.1,194.220703125,194.220703125,
Eagle_office_Norbert,2017-01-06 17:00:00,ngay_lam_viec,17,-1.1,163.4552001953125,163.4552001953125,
Eagle_office_Norbert,2017-01-06 18:00:00,ngay_lam_viec,18,-1.1,132.66000366210938,132.66000366210938,
Eagle_office_Norbert,2017-01-06 19:00:00,ngay_lam_viec,19,-2.2,124.33760070800781,124.33760070800781,
Eagle_office_Norbert,2017-01-06 20:00:00,ngay_lam_viec,20,-2.8,117.03070068359375,117.03070068359375,
Eagle_office_Norbert,2017-01-06 21:00:00,ngay_lam_viec,21,-3.3,123.30180358886719,123.30180358886719,
Eagle_office_Norbert,2017-01-06 22:00:00,ngay_lam_viec,22,-3.9,93.31590270996094,93.31590270996094,
Eagle_office_Norbert,2017-01-06 23:00:00,ngay_lam_viec,23,-5.0,94.16089630126953,94.16089630126953,
Eagle_office_Norbert,2017-01-07 00:00:00,cuoi_tuan,0,-5.0,90.32060241699219,90.32060241699219,
Eagle_office_Norbert,2017-01-07 01:00:00,cuoi_tuan,1,-5.0,82.1176986694336,82.1176986694336,
Eagle_office_Norbert,2017-01-07 02:00:00,cuoi_tuan,2,-5.0,85.36730194091797,85.36730194091797,
Eagle_office_Norbert,2017-01-07 03:00:00,cuoi_tuan,3,-4.4,102.69619750976562,102.69619750976562,
Eagle_office_Norbert,2017-01-07 04:00:00,cuoi_tuan,4,-5.0,103.42749786376953,103.42749786376953,
Eagle_office_Norbert,2017-01-07 05:00:00,cuoi_tuan,5,-5.0,103.42749786376953,103.42749786376953,
Eagle_office_Norbert,2017-01-07 06:00:00,cuoi_tuan,6,-5.0,86.85900115966797,86.85900115966797,
Eagle_office_Norbert,2017-01-07 07:00:00,cuoi_tuan,7,-5.0,87.43470001220703,87.43470001220703,
Eagle_office_Norbert,2017-01-07 08:00:00,cuoi_tuan,8,-5.0,80.40550231933594,80.40550231933594,
Eagle_office_Norbert,2017-01-07 09:00:00,cuoi_tuan,9,-6.1,82.19339752197266,82.19339752197266,
Eagle_office_Norbert,2017-01-07 10:00:00,cuoi_tuan,10,-6.7,78.8541030883789,78.8541030883789,
Eagle_office_Norbert,2017-01-07 11:00:00,cuoi_tuan,11,-6.7,90.32520294189453,90.32520294189453,
Eagle_office_Norbert,2017-01-07 12:00:00,cuoi_tuan,12,-6.7,101.30370330810547,101.30370330810547,
Eagle_office_Norbert,2017-01-07 13:00:00,cuoi_tuan,13,-6.7,83.77189636230469,83.77189636230469,
Eagle_office_Norbert,2017-01-07 14:00:00,cuoi_tuan,14,-6.7,79.45140075683594,79.45140075683594,
Eagle_office_Norbert,2017-01-07 15:00:00,cuoi_tuan,15,-6.7,101.95980072021484,101.95980072021484,
Eagle_office_Norbert,2017-01-07 16:00:00,cuoi_tuan,16,-6.7,101.1500015258789,101.1500015258789,
Eagle_office_Norbert,2017-01-07 17:00:00,cuoi_tuan,17,-6.1,87.44930267333984,87.44930267333984,
Eagle_office_Norbert,2017-01-07 18:00:00,cuoi_tuan,18,-6.1,75.40640258789062,75.40640258789062,
Eagle_office_Norbert,2017-01-07 19:00:00,cuoi_tuan,19,-5.6,85.5863037109375,85.5863037109375,
Eagle_office_Norbert,2017-01-07 20:00:00,cuoi_tuan,20,-5.6,79.564697265625,79.564697265625,
Eagle_office_Norbert,2017-01-07 21:00:00,cuoi_tuan,21,-5.6,82.57589721679688,82.57589721679688,
Eagle_office_Norbert,2017-01-07 22:00:00,cuoi_tuan,22,-6.7,99.20120239257812,99.20120239257812,
Eagle_office_Norbert,2017-01-07 23:00:00,cuoi_tuan,23,-7.2,103.0791015625,103.0791015625,
Eagle_office_Norbert,2017-01-08 00:00:00,cuoi_tuan,0,-7.2,100.79319763183594,100.79319763183594,
Eagle_office_Norbert,2017-01-08 01:00:00,cuoi_tuan,1,-7.8,82.84539794921875,82.84539794921875,
Eagle_office_Norbert,2017-01-08 02:00:00,cuoi_tuan,2,-7.8,107.62789916992188,107.62789916992188,
Eagle_office_Norbert,2017-01-08 03:00:00,cuoi_tuan,3,-8.3,79.6095962524414,79.6095962524414,
Eagle_office_Norbert,2017-01-08 04:00:00,cuoi_tuan,4,-8.9,78.03810119628906,78.03810119628906,
Eagle_office_Norbert,2017-01-08 05:00:00,cuoi_tuan,5,-8.9,83.65049743652344,83.65049743652344,
Eagle_office_Norbert,2017-01-08 06:00:00,cuoi_tuan,6,-9.4,105.06289672851562,105.06289672851562,
Eagle_office_Norbert,2017-01-08 07:00:00,cuoi_tuan,7,-9.4,81.16719818115234,81.16719818115234,
Eagle_office_Norbert,2017-01-08 08:00:00,cuoi_tuan,8,-9.4,87.08830261230469,87.08830261230469,
Eagle_office_Norbert,2017-01-08 09:00:00,cuoi_tuan,9,-9.4,82.20020294189453,82.20020294189453,
Eagle_office_Norbert,2017-01-08 10:00:00,cuoi_tuan,10,-7.8,109.02079772949219,109.02079772949219,
Eagle_office_Norbert,2017-01-08 11:00:00,cuoi_tuan,11,-7.2,108.08550262451172,108.08550262451172,
Eagle_office_Norbert,2017-01-08 12:00:00,cuoi_tuan,12,-6.1,86.568603515625,86.568603515625,
Eagle_office_Norbert,2017-01-08 13:00:00,cuoi_tuan,13,-5.0,84.16780090332031,84.16780090332031,
Eagle_office_Norbert,2017-01-08 14:00:00,cuoi_tuan,14,-3.9,90.32939910888672,90.32939910888672,
Eagle_office_Norbert,2017-01-08 15:00:00,cuoi_tuan,15,-4.4,79.71769714355469,79.71769714355469,
Eagle_office_Norbert,2017-01-08 16:00:00,cuoi_tuan,16,-5.0,90.997802734375,90.997802734375,
Eagle_office_Norbert,2017-01-08 17:00:00,cuoi_tuan,17,-5.6,101.64109802246094,101.64109802246094,
Eagle_office_Norbert,2017-01-08 18:00:00,cuoi_tuan,18,-6.1,105.01460266113281,105.01460266113281,
Eagle_office_Norbert,2017-01-08 19:00:00,cuoi_tuan,19,-7.2,100.26200103759766,100.26200103759766,
Eagle_office_Norbert,2017-01-08 20:00:00,cuoi_tuan,20,-7.2,81.95570373535156,81.95570373535156,
Eagle_office_Norbert,2017-01-08 21:00:00,cuoi_tuan,21,-7.8,109.37660217285156,109.37660217285156,
Eagle_office_Norbert,2017-01-08 22:00:00,cuoi_tuan,22,-8.3,80.91790008544922,80.91790008544922,
Eagle_office_Norbert,2017-01-08 23:00:00,cuoi_tuan,23,-8.9,101.26010131835938,101.26010131835938,
Eagle_office_Norbert,2017-01-09 00:00:00,ngay_lam_viec,0,-9.4,86.99759674072266,86.99759674072266,
Eagle_office_Norbert,2017-01-09 01:00:00,ngay_lam_viec,1,-10.6,85.48799896240234,85.48799896240234,
Eagle_office_Norbert,2017-01-09 02:00:00,ngay_lam_viec,2,-10.6,106.00959777832031,106.00959777832031,
Eagle_office_Norbert,2017-01-09 03:00:00,ngay_lam_viec,3,-10.6,110.97329711914062,110.97329711914062,
Eagle_office_Norbert,2017-01-09 04:00:00,ngay_lam_viec,4,-13.3,99.74739837646484,99.74739837646484,
Eagle_office_Norbert,2017-01-09 05:00:00,ngay_lam_viec,5,-12.2,102.57150268554688,102.57150268554688,
Eagle_office_Norbert,2017-01-09 06:00:00,ngay_lam_viec,6,-11.7,104.69650268554688,104.69650268554688,
Eagle_office_Norbert,2017-01-09 07:00:00,ngay_lam_viec,7,-11.1,84.11540222167969,84.11540222167969,
Eagle_office_Norbert,2017-01-09 08:00:00,ngay_lam_viec,8,-11.7,80.79229736328125,80.79229736328125,
Eagle_office_Norbert,2017-01-09 09:00:00,ngay_lam_viec,9,-10.0,83.71080017089844,83.71080017089844,
Eagle_office_Norbert,2017-01-09 10:00:00,ngay_lam_viec,10,-8.9,111.94950103759766,111.94950103759766,
Eagle_office_Norbert,2017-01-09 11:00:00,ngay_lam_viec,11,-7.2,156.7489013671875,156.7489013671875,
Eagle_office_Norbert,2017-01-09 12:00:00,ngay_lam_viec,12,-7.2,181.32589721679688,181.32589721679688,
Eagle_office_Norbert,2017-01-09 13:00:00,ngay_lam_viec,13,-6.1,176.1356964111328,176.1356964111328,
Eagle_office_Norbert,2017-01-09 14:00:00,ngay_lam_viec,14,-6.1,188.4512939453125,188.4512939453125,
Eagle_office_Norbert,2017-01-09 15:00:00,ngay_lam_viec,15,-5.6,147.10360717773438,147.10360717773438,
Eagle_office_Norbert,2017-01-09 16:00:00,ngay_lam_viec,16,-5.6,173.92019653320312,173.92019653320312,
Eagle_office_Norbert,2017-01-09 17:00:00,ngay_lam_viec,17,-5.6,159.84849548339844,159.84849548339844,
Eagle_office_Norbert,2017-01-09 18:00:00,ngay_lam_viec,18,-6.7,131.46299743652344,131.46299743652344,
Eagle_office_Norbert,2017-01-09 19:00:00,ngay_lam_viec,19,-7.2,124.89440155029297,124.89440155029297,
Eagle_office_Norbert,2017-01-09 20:00:00,ngay_lam_viec,20,-7.8,107.26860046386719,107.26860046386719,
Eagle_office_Norbert,2017-01-09 21:00:00,ngay_lam_viec,21,-8.3,101.64129638671875,101.64129638671875,
Eagle_office_Norbert,2017-01-09 22:00:00,ngay_lam_viec,22,-8.9,99.69560241699219,99.69560241699219,
Eagle_office_Norbert,2017-01-09 23:00:00,ngay_lam_viec,23,-9.4,93.9406967163086,93.9406967163086,
Eagle_office_Norbert,2017-01-10 00:00:00,ngay_lam_viec,0,-8.9,104.54949951171875,104.54949951171875,
Eagle_office_Norbert,2017-01-10 01:00:00,ngay_lam_viec,1,-10.0,88.46829986572266,88.46829986572266,
Eagle_office_Norbert,2017-01-10 02:00:00,ngay_lam_viec,2,-8.9,101.98529815673828,101.98529815673828,
Eagle_office_Norbert,2017-01-10 03:00:00,ngay_lam_viec,3,-11.7,106.0154037475586,106.0154037475586,
Eagle_office_Norbert,2017-01-10 04:00:00,ngay_lam_viec,4,-12.8,101.78260040283203,101.78260040283203,
Eagle_office_Norbert,2017-01-10 05:00:00,ngay_lam_viec,5,-12.8,104.97200012207031,104.97200012207031,
Eagle_office_Norbert,2017-01-10 06:00:00,ngay_lam_viec,6,-11.1,86.00499725341797,86.00499725341797,
Eagle_office_Norbert,2017-01-10 07:00:00,ngay_lam_viec,7,-11.1,109.1427993774414,109.1427993774414,
Eagle_office_Norbert,2017-01-10 08:00:00,ngay_lam_viec,8,-9.4,84.00240325927734,84.00240325927734,
Eagle_office_Norbert,2017-01-10 09:00:00,ngay_lam_viec,9,-8.9,84.77469635009766,84.77469635009766,
Eagle_office_Norbert,2017-01-10 10:00:00,ngay_lam_viec,10,-6.7,105.7656021118164,105.7656021118164,
Eagle_office_Norbert,2017-01-10 11:00:00,ngay_lam_viec,11,-3.3,124.37220001220703,124.37220001220703,
Eagle_office_Norbert,2017-01-10 12:00:00,ngay_lam_viec,12,-2.2,125.22319793701172,125.22319793701172,
Eagle_office_Norbert,2017-01-10 13:00:00,ngay_lam_viec,13,-1.1,134.3242950439453,134.3242950439453,
Eagle_office_Norbert,2017-01-10 14:00:00,ngay_lam_viec,14,0.0,120.23529815673828,120.23529815673828,
Eagle_office_Norbert,2017-01-10 15:00:00,ngay_lam_viec,15,1.1,150.13650512695312,150.13650512695312,
Eagle_office_Norbert,2017-01-10 16:00:00,ngay_lam_viec,16,1.7,175.43710327148438,175.43710327148438,
Eagle_office_Norbert,2017-01-10 17:00:00,ngay_lam_viec,17,1.1,148.86090087890625,148.86090087890625,
Eagle_office_Norbert,2017-01-10 18:00:00,ngay_lam_viec,18,2.8,177.12789916992188,177.12789916992188,
Eagle_office_Norbert,2017-01-10 19:00:00,ngay_lam_viec,19,2.2,142.9980926513672,142.9980926513672,
Eagle_office_Norbert,2017-01-10 20:00:00,ngay_lam_viec,20,2.8,115.4813003540039,115.4813003540039,
Eagle_office_Norbert,2017-01-10 21:00:00,ngay_lam_viec,21,2.8,115.07640075683594,115.07640075683594,
Eagle_office_Norbert,2017-01-10 22:00:00,ngay_lam_viec,22,3.3,91.9751968383789,91.9751968383789,
Eagle_office_Norbert,2017-01-10 23:00:00,ngay_lam_viec,23,3.3,91.84259796142578,91.84259796142578,
Eagle_office_Norbert,2017-01-11 00:00:00,ngay_lam_viec,0,3.3,106.1364974975586,106.1364974975586,
Eagle_office_Norbert,2017-01-11 01:00:00,ngay_lam_viec,1,4.4,107.15019989013672,107.15019989013672,
